acousticness,danceability,energy,instrumentalness,key,loudness,mode,speechiness,valence,target
0.661,0.476,0.527,0,1,-6.406,1,0.0399,0.205,0
0.0251,0.743,0.675,0.000717,8,-4.267,0,0.0953,0.604,0
0.000102,0.476,0.962,0.106,8,-4.023,1,0.12,0.451,0
0.0558,0.6,0.811,6.82E-06,5,-7.693,1,0.0788,0.601,0
0.0101,0.674,0.895,0,0,-3.973,1,0.0337,0.558,0
0.0235,0.714,0.851,0.00697,6,-3.387,0,0.121,0.692,0
0.00499,0.619,0.949,0.000418,6,-4.64,0,0.0658,0.257,0
0.886,0.386,0.125,0.878,9,-19.892,0,0.0572,0.132,0
0.0058,0.704,0.962,0.128,7,-3.095,1,0.115,0.0727,0
0.413,0.625,0.426,0,2,-8.392,0,0.0271,0.123,0
0.0704,0.689,0.677,0,0,-6.36,1,0.0326,0.265,0
0.0117,0.852,0.563,1.96E-05,10,-8.663,0,0.0377,0.887,0
0.00947,0.739,0.947,2.99E-05,11,-1.915,0,0.0412,0.762,0
0.00131,0.417,0.946,0,10,-4.056,0,0.0507,0.501,0
0.122,0.498,0.586,0,6,-5.936,1,0.31,0.489,0
0.466,0.657,0.485,0,3,-5.634,0,0.0672,0.402,0
0.157,0.715,0.721,1.75E-06,8,-5.622,0,0.0541,0.814,0
0.0863,0.675,0.553,7.58E-06,7,-7.775,1,0.0486,0.57,0
2.95E-05,0.227,0.921,0.792,1,-6.149,0,0.099,0.116,0
0.0816,0.611,0.487,0.116,2,-10.629,1,0.0275,0.667,0
0.2,0.529,0.803,0,7,-5.379,1,0.0389,0.343,0
0.922,0.535,0.107,0.649,10,-18.989,0,0.0323,0.159,0
0.859,0.456,0.257,0.475,10,-16.877,0,0.0298,0.171,0
0.0856,0.605,0.884,0.000162,7,-3.094,0,0.0611,0.364,0
0.649,0.603,0.355,0,0,-9.624,1,0.0566,0.441,0
0.809,0.802,0.288,0,7,-11.372,1,0.129,0.722,0
0.139,0.718,0.89,0.00103,2,-3.931,1,0.144,0.304,0
0.741,0.941,0.256,1.06E-05,1,-11.478,1,0.108,0.545,0
0.00164,0.557,0.992,0.677,1,-2.735,1,0.133,0.623,0
0.000168,0.406,0.936,0.242,2,-4.564,0,0.11,0.26,0
0.806,0.35,0.347,4.37E-06,4,-6.154,1,0.0318,0.241,0
0.0359,0.761,0.639,0,5,-7.577,0,0.0539,0.933,0
0.0138,0.701,0.457,0,8,-8.562,0,0.0311,0.292,0
0.0227,0.816,0.5,1.53E-06,1,-4.551,1,0.03,0.654,0
0.257,0.662,0.507,0,5,-8.238,1,0.118,0.652,0
0.132,0.658,0.781,0,9,-8.759,1,0.124,0.929,0
0.873,0.657,0.427,0,0,-6.879,1,0.0377,0.24,0
0.0336,0.959,0.545,0,7,-14.855,1,0.0623,0.733,0
0.733,0.409,0.645,0,1,-8.336,0,0.0771,0.421,0
0.00101,0.466,0.943,0,6,-3.545,0,0.385,0.598,0
0.474,0.871,0.893,0.852,5,-3.774,1,0.0403,0.639,0
0.00728,0.741,0.559,0.000971,10,-7.775,1,0.03,0.441,0
0.000127,0.237,0.99,0.0914,7,-3.331,1,0.24,0.169,0
0.0576,0.591,0.866,0,2,-2.877,1,0.0536,0.496,0
0.0197,0.593,0.814,0,9,-4.802,1,0.166,0.47,0
0.000501,0.581,0.86,0,10,-3.459,1,0.036,0.48,0
0.0109,0.616,0.91,0,8,-3.316,0,0.124,0.709,0
0.219,0.701,0.261,0,0,-19.846,1,0.0938,0.895,0
1.85E-05,0.55,0.917,0.214,7,-4.575,1,0.0378,0.247,0
0.0663,0.393,0.94,0.00264,6,-3.894,0,0.0718,0.293,0
0.654,0.73,0.418,7.51E-05,2,-6.735,1,0.0319,0.401,0
0.0171,0.801,0.642,0.000946,9,-5.926,0,0.0903,0.703,0
0.588,0.614,0.792,0,5,-3.528,0,0.352,0.554,0
0.149,0.738,0.646,0.00157,8,-5.384,1,0.0611,0.401,0
0.0841,0.757,0.867,0.0992,0,-2.529,0,0.0362,0.518,0
0.00701,0.578,0.866,0,1,-3.804,1,0.0619,0.619,0
0.00173,0.472,0.844,0,10,-6.578,1,0.054,0.343,0
0.0283,0.421,0.831,0,4,-5.128,1,0.107,0.489,0
8.39E-05,0.467,0.794,0.00204,1,-6.174,0,0.0349,0.577,0
0.000797,0.48,0.826,1.01E-06,0,-4.602,1,0.0397,0.701,0
0.00059,0.594,0.858,3.11E-06,9,-4.339,1,0.0387,0.646,0
0.000366,0.544,0.788,0,5,-5.593,0,0.0474,0.821,0
0.00749,0.446,0.881,0,2,-4.368,1,0.0545,0.428,0
0.0019,0.551,0.732,0,9,-6.081,1,0.0627,0.628,0
0.51,0.63,0.772,2.26E-05,1,-6.986,1,0.0297,0.714,0
4.95E-05,0.428,0.997,0.955,8,-3.587,1,0.185,0.0533,0
0.133,0.566,0.766,0,11,-6.87,1,0.0552,0.393,0
0.147,0.554,0.844,7.27E-06,9,-7.763,1,0.0468,0.935,0
0.0364,0.549,0.576,1.94E-06,9,-6.282,1,0.0263,0.462,0
6.49E-05,0.401,0.988,0.116,1,-4.104,0,0.192,0.191,0
0.0897,0.499,0.94,7.28E-05,0,-2.741,1,0.0332,0.451,0
0.971,0.338,0.0539,0.328,9,-21.863,0,0.0414,0.205,0
0.4,0.679,0.657,0,5,-9.897,1,0.0255,0.558,0
0.0245,0.747,0.864,4.46E-05,8,-3.181,0,0.0599,0.746,0
0.256,0.772,0.909,0,6,-3.225,0,0.166,0.679,0
4.42E-05,0.472,0.942,0.823,11,-3.954,0,0.0951,0.186,0
0.00029,0.424,0.992,2.13E-05,5,-2.976,0,0.19,0.0914,0
0.0862,0.621,0.579,0,9,-8.574,1,0.221,0.415,0
0.0925,0.685,0.784,0,9,-4.971,1,0.11,0.734,0
0.0772,0.733,0.744,0,1,-3.51,1,0.0553,0.528,0
0.99,0.326,0.0575,0.887,4,-16.5,1,0.0393,0.311,0
0.163,0.688,0.719,0,2,-4.746,1,0.0555,0.589,0
0.827,0.458,0.217,0.805,5,-16.582,1,0.0328,0.125,0
0.0117,0.432,0.761,2.88E-05,1,-4.126,1,0.0305,0.334,0
0.371,0.814,0.431,0,8,-9.125,1,0.0936,0.546,0
0.0527,0.701,0.383,0,10,-9.016,1,0.0284,0.241,0
0.415,0.773,0.309,0.00014,7,-8.5,0,0.0339,0.411,0
0.311,0.657,0.456,0,0,-8.917,1,0.0345,0.181,0
0.95,0.34,0.237,0.927,8,-14.901,1,0.0302,0.0728,0
0.00613,0.473,0.885,0.00023,5,-3.42,0,0.0454,0.278,0
0.131,0.522,0.86,0.0209,10,-3.773,0,0.145,0.263,0
0.0245,0.623,0.886,0,1,-3.044,1,0.0404,0.691,0
0.819,0.64,0.196,3.63E-05,4,-11.478,1,0.0267,0.273,0
0.148,0.726,0.595,0.000433,11,-6.846,1,0.0393,0.666,0
0.0968,0.434,0.664,0,8,-5.883,1,0.0346,0.478,0
0.0915,0.533,0.533,0,0,-8.266,1,0.0324,0.506,0
0.0292,0.403,0.745,0,1,-6.534,0,0.0858,0.634,0
0.0189,0.475,0.672,0,0,-5.925,1,0.0329,0.382,0
0.117,0.673,0.813,0,0,-5.895,1,0.0363,0.638,0
0.0235,0.667,0.648,1.52E-05,3,-6.398,0,0.0626,0.585,0
0.784,0.485,0.332,0.000122,4,-9.244,1,0.0338,0.255,0
0.131,0.748,0.627,0,7,-6.029,1,0.0644,0.513,0
0.238,0.457,0.627,0,5,-5.091,0,0.111,0.535,0
0.0559,0.832,0.772,0.000486,10,-5.429,1,0.1,0.714,0
0.0821,0.725,0.711,0,10,-4.544,1,0.0335,0.476,0
